timestamp,X,CS,U
2345.5,"[3.912544115729189, 45.241371600772084, -132.89729833146302, 2.0037785651235627, -0.017030212849798682, -0.3083018254316103]","[-136.8593160959963, 2.003850934126177]","[0.7993188522358796, 0.38090888372482795, 0.5, 0.4409750338246104, 0.8622203338155935, 0.7249999952638377, 0.02499999512152732]"
2346.0,"[3.912539538603628, 45.241366722360176, -133.05144924417883, 1.9913543162363148, -0.019927392746110134, -0.30717908590833837]","[-136.61575373715317, 1.991454020000125]","[0.83100899308095, 0.38090888372482795, 0.5, 0.4284750338246104, 0.8497203338155934, 0.7124999952638378, 0.03749999512152729]"
2346.5,"[3.912535010276665, 45.24136185515764, -133.205038787133, 1.978917555902388, -0.02269542948795359, -0.30569060647191804]","[-136.3752136140768, 1.9790476941140966]","[0.8446824629062677, 0.38090888372482795, 0.5, 0.4159750338246104, 0.8372203338155935, 0.6999999952638378, 0.049999995121527266]"
2347.0,"[3.9125305303203777, 45.241356999759205, -133.35788409036894, 1.9665496326119847, -0.02533703300838647, -0.30386558342371545]","[-136.13788719116863, 1.9667128470541906]","[0.8446824629062677, 0.38090888372482795, 0.5, 0.40347503382461036, 0.8247203338155935, 0.6874999952638378, 0.062499995121527235]"
2347.5,"[3.91252609810892, 45.241352156565405, -133.5098168820808, 1.9542501479595906, -0.027854970789986125, -0.3017319834624925]","[-135.90395770900165, 1.954448653763458]","[0.8446824629062677, 0.38090888372482795, 0.5, 0.3909750338246104, 0.8122203338155934, 0.6749999952638378, 0.0749999951215272]"
2348.0,"[3.9125217130085477, 45.24134732597829, -133.66068287381205, 1.942018705901993, -0.030231995506982245, -0.299355121659229]","[-135.673571079486, 1.9422540069788983]","[0.8446824629062677, 0.38090888372482795, 0.5, 0.38554833232736174, 0.7997203338155934, 0.6624999952638377, 0.08749999512152717]"
2348.5,"[3.912517374329907, 45.241342508445236, -133.81036043464167, 1.929854912715873, -0.03245899575233836, -0.29678279430397414]","[-135.4474483511948, 1.9301278637797137]","[0.8446824629062677, 0.38090888372482795, 0.5, 0.38554833232736174, 0.7872203338155935, 0.6499999952638378, 0.09999999512152716]"
2349.0,"[3.91251308135059, 45.24133770443724, -133.95875183179365, 1.9177583770146132, -0.03454318926087497, -0.2940298207857197]","[-135.22604996566622, 1.9180694524792463]","[0.8446824629062677, 0.38090888372482795, 0.5, 0.38554833232736174, 0.7747203338155935, 0.6374999952638378, 0.11249999512152713]"
2349.5,"[3.9125088333574, 45.241332914409966, -134.10576674218652, 1.905728709776312, -0.03649163063866838, -0.29111039885733564]","[-135.00933248059286, 1.9060780556872154]","[0.8446824629062677, 0.38090888372482795, 0.5, 0.38554833232736174, 0.7622203338155934, 0.6249999952638378, 0.1249999951215271]"
2350.0,"[3.912504629646885, 45.24132813880338, -134.25132194161517, 1.8935440742600074, -0.03842121558645084, -0.28829912253948065]","[-134.79724556563534, 1.893933829618218]","[0.8763726037513381, 0.37868925328347464, 0.5, 0.39804833232736175, 0.7497203338155933, 0.6374999952638378, 0.13749999512152708]"
2350.5,"[3.9125004702961768, 45.24132337834232, -134.39547150288493, 1.8812370341261764, -0.040330904608837585, -0.28558351140038196]","[-134.58626969817846, 1.881669301560298]","[0.9080627445964085, 0.37868925328347464, 0.5, 0.4105483323273617, 0.7372203338155934, 0.6499999952638378, 0.1499999951215271]"
2351.0,"[3.912496355308572, 45.24131863366798, -134.53826325858512, 1.8689049217713267, -0.04221963982378106, -0.2829509880907941]","[-134.37638092540345, 1.869381743948501]","[0.9236164532598259, 0.37868925328347464, 0.5, 0.4230483323273617, 0.7247203338155934, 0.6624999952638377, 0.1624999951215271]"
2351.5,"[3.9124922844690557, 45.24131390517711, -134.6797387526305, 1.8566423208258946, -0.04408635147501445, -0.28038895174471906]","[-134.16761215991514, 1.8571656667804688]","[0.9236164532598259, 0.37868925328347464, 0.5, 0.43554833232736173, 0.7122203338155934, 0.6749999952638378, 0.1749999951215271]"
2352.0,"[3.912488257352274, 45.24130919302743, -134.81993322850286, 1.8444488218909822, -0.045929957523321255, -0.2778847739933649]","[-133.96001686201478, 1.8450206008533148]","[0.9236164532598259, 0.37868925328347464, 0.5, 0.44804833232736174, 0.6997203338155933, 0.6874999952638378, 0.18749999512152712]"
2352.5,"[3.9124842735353744, 45.24130449737258, -134.95887561549955, 1.8323240181752782, -0.047749353800614264, -0.27542569419895535]","[-133.75359782112977, 1.8329460735030842]","[0.9236164532598259, 0.37868925328347464, 0.5, 0.4605483323273617, 0.6872203338155933, 0.6999999952638378, 0.19999999512152714]"
2353.0,"[3.91248033259737, 45.24129981836288, -135.09658846259902, 1.8202675054723048, -0.04954341383807053, -0.2729988229471705]","[-133.54836580313895, 1.8209416084358931]","[0.9236164532598259, 0.37868925328347464, 0.5, 0.4730483323273617, 0.6747203338155934, 0.7124999952638378, 0.21249999512152715]"
2353.5,"[3.912476434118515, 45.24129515614583, -135.23308787407262, 1.8082788821378113, -0.051273553009835264, -0.2705370707524074]","[-133.34433966158, 1.8090056641215428]","[0.9236164532598259, 0.37868925328347464, 0.5, 0.4855483323273617, 0.6622203338155933, 0.7173795534544322, 0.22499999512152716]"
2354.0,"[3.9124725775854334, 45.241290510948886, -135.36835640944884, 1.796357748984473, -0.052918448828891684, -0.2679994435879718]","[-133.14273165377895, 1.7971370355548903]","[0.9236164532598259, 0.37868925328347464, 0.5, 0.49804833232736173, 0.6497203338155932, 0.7173795534544322, 0.23749999512152717]"
2354.5,"[3.9124687624311316, 45.24128588304304, -135.5023561312428, 1.7845037092757345, -0.05448182546030184, -0.2653816726525635]","[-132.9442697037016, 1.7853351947811766]","[0.9236164532598259, 0.37868925328347464, 0.5, 0.5105483323273617, 0.6372203338155933, 0.7173795534544322, 0.24999999512152718]"
2355.0,"[3.912464988096255, 45.24128127268908, -135.6350469675691, 1.7724913777507092, -0.056020727071649574, -0.2627561997781388]","[-132.74891715147976, 1.7733764422880562]","[0.9553065941048962, 0.3767622092080684, 0.5000000000000008, 0.5230483323273617, 0.6247203338155933, 0.7298795534544322, 0.26249999512152716]"
2355.5,"[3.9124612546560478, 45.24127668058907, -135.7664250674582, 1.760375070132962, -0.057534132778598, -0.2601093055936041]","[-132.55468577305817, 1.761315009866269]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.5355483323273618, 0.6122203338155933, 0.7423795534544322, 0.2749999951215272]"
2356.0,"[3.912457562061974, 45.24127210730902, -135.89647972025497, 1.7483279538006402, -0.059021002118815565, -0.257427229259821]","[-132.36164998587034, 1.7493239016065156]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.5480483323273617, 0.5997203338155932, 0.7548795534544321, 0.2874999951215272]"
2356.5,"[3.9124539098839586, 45.24126755297744, -136.02519333488488, 1.7363496164289547, -0.060480286821329665, -0.2546962952566353]","[-132.17003258796393, 1.7374026175780237]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.5605483323273617, 0.5872203338155932, 0.7673795534544322, 0.2999999951215272]"
2357.0,"[3.91245029769036, 45.241263017722574, -136.1525414825132, 1.7244396483098607, -0.06191091359559882, -0.2519027238448481]","[-131.97989461265144, 1.7255506546854191]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.5730483323273617, 0.5747203338155933, 0.7798795534544322, 0.3124999951215272]"
2357.5,"[3.912446725047368, 45.241258501672895, -136.27849284443562, 1.7125976423289357, -0.06331178404792176, -0.24903263376004672]","[-131.7913058660921, 1.713767506550979]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.5855483323273617, 0.5622203338155932, 0.7923795534544322, 0.3249999951215273]"
2358.0,"[3.9124431915184124, 45.24125400495758, -136.40300916131565, 1.7008231939424316, -0.06468177460501512, -0.2460720448313668]","[-131.60434503147494, 1.7020526634092696]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.5980483323273618, 0.5497203338155933, 0.8048795534544322, 0.3374999951215273]"
2358.5,"[3.912439696663582, 45.24124952770684, -136.52604518373133, 1.6891159011545087, -0.06601973644455218, -0.24300688052759553]","[-131.41909977270535, 1.690405612015417]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.6105483323273617, 0.5372203338155933, 0.8173795534544321, 0.3499999951215273]"
2359.0,"[3.912436240039057, 45.24124507005245, -136.64754862399514, 1.677475364494649, -0.06732831730378908, -0.23981560966847792]","[-131.2356668379227, 1.678825988837859]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.6129485766845176, 0.5247203338155932, 0.8298795534544322, 0.3624999951215273]"
2359.5,"[3.912432821206357, 45.24124063211989, -136.76745642882935, 1.6659011870052811, -0.06860289891662606, -0.2364906846106771]","[-131.05402183296638, 1.6673131447347764]","[0.9834595843108129, 0.3767622092080684, 0.5000000000000008, 0.6129485766845176, 0.5122203338155933, 0.8423795534544322, 0.37499999512152726]"
2360.0,"[3.912429439712929, 45.24123621404446, -136.8857017711347, 1.6540889616493788, -0.06983743327237932, -0.23302705385521844]","[-130.8743983646204, 1.6555626113609823]","[1.000000012274019, 0.3664869365327927, 0.5, 0.6254485766845177, 0.4997203338155933, 0.8548795534544322, 0.38749999512152733]"
2360.5,"[3.9124260957358996, 45.241231816755295, -137.0022152980623, 1.6423443481754982, -0.07103051853425434, -0.22941004594632503]","[-130.6966440650579, 1.6438796466126244]","[1.000000012274019, 0.3664869365327927, 0.5, 0.6379485766845177, 0.48722033381559327, 0.8673795534544322, 0.39999999512152734]"
2361.0,"[3.9124227887909084, 45.2412274404009, -137.11692032103548, 1.630666942779796, -0.07218075770977929, -0.2256252306547055]","[-130.52131606948254, 1.6322636858235755]","[1.000000012274019, 0.3664869365327927, 0.5, 0.6504485766845176, 0.47472033381559325, 0.8798795534544321, 0.41249999512152735]"
2361.5,"[3.9124195183870407, 45.24122308513289, -137.22973293636284, 1.6190563441822527, -0.07328672938822411, -0.2216580924895851]","[-130.34856157741845, 1.6207141605913191]","[1.000000012274019, 0.3664869365327927, 0.5, 0.6629485766845177, 0.46222033381559324, 0.8923795534544322, 0.4249999951215273]"
2362.0,"[3.912416284026289, 45.24121875110643, -137.34056198260762, 1.6075121536044044, -0.07434698770018128, -0.21749403288261493]","[-130.1785376322817, 1.6092304988925488]","[1.000000012274019, 0.3664869365327927, 0.5, 0.6754485766845176, 0.44972033381559323, 0.9048795534544322, 0.4374999951215274]"
2362.5,"[3.9124130852030827, 45.2412144384804, -137.44930899904892, 1.5960339747472931, -0.07536006228301928, -0.21311837231396769]","[-130.011411232474, 1.5978121252309183]","[1.000000012274019, 0.3664869365327927, 0.5, 0.6879485766845177, 0.4372203338155933, 0.9173795534544322, 0.44999999512152733]"
2363.0,"[3.9124099214037846, 45.24121014741779, -137.5558681852059, 1.5846214137696495, -0.07632445825205636, -0.20851635238260113]","[-129.8473594430884, 1.5864584608191896]","[1.000000012274019, 0.3664869365327927, 0.5, 0.7004485766845177, 0.4247203338155932, 0.9298795534544322, 0.4624999951215273]"
2363.5,"[3.9124067921062258, 45.241205878085886, -137.6601263613972, 1.5732740792663105, -0.07723865617730838, -0.20367313782262653]","[-129.6865695082681, 1.575168923798122]","[1.000000012274019, 0.3664869365327927, 0.5, 0.7129485766845176, 0.41222033381559325, 0.9423795534544321, 0.47499999512152735]"
2364.0,"[3.9124036967792466, 45.24120163065663, -137.7619629303085, 1.561991582246882, -0.07810111206567134, -0.1985738184676751]","[-129.52923896423167, 1.5639429294945555]","[1.000000012274019, 0.3664869365327927, 0.5, 0.7254485766845177, 0.3997203338155932, 0.9548795534544322, 0.4874999951215273]"
2364.5,"[3.912400634882251, 45.241197405306785, -137.86124983954235, 1.5507735361146546, -0.07891025734840572, -0.19320341116511477]","[-129.37557575318246, 1.5527798907212644]","[1.000000012274019, 0.3664869365327927, 0.5, 0.7379485766845176, 0.38722033381559323, 0.9673795534544322, 0.4999999951215273]"
2365.0,"[3.912397605864781, 45.241193202218206, -137.9578515451249, 1.5394092217662079, -0.0796644988737957, -0.18754686164192988]","[-129.2257983381494, 1.5414691642844027]","[1.0000000122837696, 0.356052153924097, 0.5, 0.7504485766845177, 0.3747203338155933, 0.9798795534544322, 0.5124999951215273]"
2365.5,"[3.9123946096040028, 45.241189022126704, -138.05162497594588, 1.5281050190435816, -0.08036219937752705, -0.18158883650084034]","[-129.0797318295127, 1.5302166618864723]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.7629485766845177, 0.3622203338155932, 0.9923795534544322, 0.5249999951215273]"
2366.0,"[3.9123916455340715, 45.24118486523587, -138.1424193941963, 1.5168653678832604, -0.08100625954695641, -0.17532071169628402]","[-128.93799478460207, 1.5190268458356513]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.7754485766845176, 0.3497203338155932, 0.9999999951167705, 0.5374999951215274]"
2366.5,"[3.912388713080063, 45.241180731733095, -138.23007975004444, 1.5056898832666616, -0.08160761928681241, -0.16874529768578234]","[-128.80067645372378, 1.5078998070486098]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.7879485766845177, 0.3372203338155932, 0.9999999951167705, 0.5499999951215273]"
2367.0,"[3.912385811689174, 45.2411766217856, -138.3144523988873, 1.4945781825639917, -0.08217258902968375, -0.1618582730779462]","[-128.6675538368461, 1.4968354212083992]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.8004485766845176, 0.3247203338155932, 0.9999999951167705, 0.5624999951215273]"
2367.5,"[3.9123829408190582, 45.24117253554997, -138.3953815354263, 1.4835298855066934, -0.08270756755419328, -0.1546551682335548]","[-128.5385679516026, 1.4858335919349226]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.8129485766845177, 0.31222033381559317, 0.9999999951167705, 0.5749999951215273]"
2368.0,"[3.91238009993826, 45.24116847317192, -138.47270911954305, 1.472544614172161, -0.08321904099443109, -0.1471313697464907]","[-128.4136520038993, 1.4748942502808366]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.8254485766845177, 0.29972033381559315, 0.9999999951167705, 0.5874999951215273]"
2368.5,"[3.912377288526635, 45.24116443478612, -138.5462748044163, 1.4616219929686136, -0.08371358186731555, -0.139282124795684]","[-128.29273122412016, 1.4640173544458406]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.8379485766845176, 0.28722033381559314, 0.9999999951167705, 0.5999999951215274]"
2369.0,"[3.912374506075757, 45.241160420516145, -138.61591586681416, 1.4507616486201258, -0.08419784811747859, -0.13110254537212668]","[-128.175722695418, 1.453202889735153]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.8504485766845177, 0.27472033381559313, 0.9999999951167705, 0.6124999951215273]"
2369.5,"[3.912371752089339, 45.24115643047422, -138.68146713950023, 1.439963210151818, -0.08467858217928423, -0.122587612384909]","[-128.0625351748411, 1.442450868789167]","[1.0000000122837696, 0.3558158066376032, 0.5, 0.8629485766845176, 0.2622203338155931, 0.9999999951167705, 0.6249999951215274]"
2370.0,"[3.9123690260836117, 45.24115246476114, -138.74276094569268, 1.4290930759975915, -0.0851626100554357, -0.11373217964988469]","[-127.95306890706844, 1.4316283351539645]","[1.0000000122802364, 0.34927806112336146, 0.5, 0.8754485766845177, 0.2497203338155931, 0.9999999951659071, 0.6374999951215274]"
2370.5,"[3.912366327860302, 45.2411485238173, -138.79962703551763, 1.4182848869851044, -0.08565682858719427, -0.10453085056001699]","[-127.84689826852457, 1.4208691399752358]","[1.0000000122802364, 0.34927806112336146, 0.5, 0.8879485766845177, 0.2372203338155931, 0.9999999951659071, 0.6499999951215274]"
2371.0,"[3.9123636569595366, 45.24114460771865, -138.85189246079764, 1.4075382741295808, -0.08616822818432678, -0.09497824181805625]","[-127.74421209397298, 1.4101733782369121]","[1.0000000122802364, 0.34927806112336146, 0.5, 0.9004485766845176, 0.2247203338155931, 0.9999999951659071, 0.6624999951215275]"
2371.5,"[3.912361012935198, 45.241140716529166, -138.89938158170668, 1.3968528707236305, -0.08670388017253096, -0.08506885418702849]","[-127.64488347976415, 1.3995411767025008]","[1.0000000122802364, 0.34927806112336146, 0.5, 0.9129485766845177, 0.21222033381559308, 0.9999999951659071, 0.6749999951215274]"
2372.0,"[3.9123583953552865, 45.2411368503007, -138.94191600880018, 1.3862283123229753, -0.08727093593543558, -0.07479707605332918]","[-127.54877606822218, 1.3889726959680855]","[1.0000000122802364, 0.34927806112336146, 0.5, 0.9254485766845176, 0.19972033381559307, 0.9999999951659071, 0.6874999951215275]"
2372.5,"[3.912355803802258, 45.2411330090728, -138.97931454682686, 1.3756642367323288, -0.08787662607167339, -0.06415718689029377]","[-127.45574382049804, 1.3784681329773574]","[1.0000000122802364, 0.34927806112336146, 0.5, 0.9379485766845177, 0.18722033381559305, 0.9999999951659071, 0.6999999951215274]"
