timestamp,X,CS,U
2825.0,"[51.276769840013635, 4.22131855875104, -138.08123988286556, 0.5914463002232515, -0.20811222996427273, 0.008474169017818714]","[-112.66223264930107, 0.6269923654307722]","[0.4962086759122624, 0.45611407104161833, 0.5154179487517918, 0.9999999951282994, 1.0000000048717002, 0.9999999951172567, -4.8827429401297556e-09]"
2830.0,"[51.27674353629057, 4.221300923729645, -138.4521711621512, 0.602735551476822, -0.22669137988776536, -0.16550900021552664]","[-111.1173738729774, 0.6439558422201695]","[0.49838020942201594, 0.4563531438633837, 0.5167661290349034, 0.9999999951276981, 1.0000000048723012, 0.999999995116705, -4.8832946416713494e-09]"
2835.0,"[51.27671620841237, 4.221284198459892, -139.5843742435289, 0.6137917587854663, -0.24195648246611132, -0.2936217440465741]","[-109.11894254493099, 0.6597600037591925]","[0.502999921884105, 0.45686176517487365, 0.517760066440725, 0.9999999951281605, 1.0000000048718387, 0.9999999951171307, -4.882868871141406e-09]"
2840.0,"[51.276687843508945, 4.221268785695177, -141.2754579718184, 0.6250087896854154, -0.2535697588244907, -0.3844653198899411]","[-106.80702743689591, 0.6744876646569143]","[0.5092292836592228, 0.4575476122134808, 0.5184747018961966, 0.9999279534545562, 0.9500000048718389, 0.9499999951171306, 0.04999999511713118]"
2845.0,"[51.27665882967161, 4.221254215316367, -143.1389095078237, 0.6365460200479981, -0.23567503455991387, -0.33161664740189967]","[-106.57758056309144, 0.6787735686911822]","[0.5115872828097154, 0.4578072406443309, 0.5172163826709777, 0.9465946201212229, 0.4500000048718388, 0.4499999951171303, 0.44999999511713124]"
2850.0,"[51.2766294276374, 4.221239938713932, -144.53015493279426, 0.6478426837877671, -0.24191352184365267, -0.2068582515887274]","[-105.187495924746, 0.6915361848725895]","[0.5153670829022885, 0.45822339614925106, 0.5173411421384259, 0.8549094600806412, -4.799345365569252e-09, 0.1474541573859226, 0.15622576344123282]"
2855.0,"[51.27659912684613, 4.221226798332318, -145.31229303214167, 0.6591286252999219, -0.2551566709588085, -0.09832729127597799]","[-103.64857547292024, 0.7067923821211902]","[0.5188442021752269, 0.4586062196930963, 0.5181864106338796, 0.8858200899956049, -4.863508960641282e-09, 0.34235527194770726, 0.656225763441233]"
2860.0,"[51.27656805562901, 4.221214268919105, -145.51689104701262, 0.6703102080741592, -0.25435814564576537, 0.03626978616432359]","[-103.47390963170346, 0.7169475861628763]","[0.5193336023506129, 0.4586601008149122, 0.5184014744731181, 0.9999999951325418, -4.867457706733295e-09, 0.8423552719477075, 1.000000004878859]"
2865.0,"[51.276537192752286, 4.221199868633638, -144.98827863435744, 0.680785881109811, -0.2135351928055694, 0.1829947213268204]","[-107.19690042266456, 0.7134890990652719]","[0.511367736942071, 0.4577830818407302, 0.5158608638710777, 0.9999999951326246, 0.049999995132542344, 0.9999999951212368, 0.950000004878859]"
2870.0,"[51.276507037996545, 4.221182372962727, -143.98318766531585, 0.6893408497031731, -0.19299443448692227, 0.1894917377309209]","[-110.21072061546242, 0.7158475108655611]","[0.5030656208439486, 0.4568690317294415, 0.5144006524947203, 0.9999999951309254, 0.5499999951325425, 0.9999999951196762, 0.4500000048788589]"
2875.0,"[51.27647697843639, 4.22116336766452, -143.3190721834249, 0.696155525609872, -0.20123291220374448, 0.0408120100567063]","[-110.64803435162534, 0.7246566088784102]","[0.4993490043801835, 0.45645982669188817, 0.5149585525788734, 0.9999999951291546, 1.0000000048708446, 0.9999999951180493, -4.881950240890173e-09]"
2880.0,"[51.27644637013376, 4.221144632050992, -143.50047595600222, 0.7020802992422455, -0.21693939753470887, -0.12165238501470756]","[-109.47551244459221, 0.7348329393724831]","[0.5000497946714646, 0.4565369723920542, 0.5161379009638544, 0.999999995128362, 1.0000000048716375, 0.9999999951173207, -4.882678785099261e-09]"
2885.0,"[51.27641505806659, 4.221126911332083, -144.39506228100916, 0.7078282219872867, -0.2302402542594961, -0.2413900353627639]","[-107.80476512250692, 0.7443328331621285]","[0.503034951883832, 0.456865630070883, 0.517014978054527, 0.9466666617950286, 1.0000000048326463, 0.9999999951169911, -4.883008362734286e-09]"
2890.0,"[51.276382909383805, 4.221110844259825, -145.7813108403427, 0.7137746983427614, -0.24693781932842657, -0.31512582441065295]","[-105.30082295096827, 0.7552831300969053]","[0.5085246758410169, 0.457470038744517, 0.5181352477679653, 0.9540075102005047, 0.9500000048326465, 0.9499999951169911, 0.0499999951169916]"
2895.0,"[51.276350202595125, 4.2210960434245015, -147.33073658641555, 0.720200303765966, -0.2324027318762587, -0.2774318816042282]","[-104.77104451969586, 0.7567691241905539]","[0.5101534604617601, 0.4576493774011429, 0.5171943902616403, 0.9999999951303656, 0.4500000048326463, 0.9155872648334002, 0.5499999951169917]"
2900.0,"[51.27631759071004, 4.221080905615901, -148.38312861910362, 0.726446683027312, -0.19885441585700422, -0.11137939930312649]","[-106.08912192236512, 0.7531718674958686]","[0.5076142343943947, 0.4573698295360178, 0.5149598828413595, 0.9466666617970322, 0.05000000483264624, 0.9499999951191181, 0.9499999951169918]"
2905.0,"[51.27628538005396, 4.221064325494101, -148.7504495696877, 0.7319101864033779, -0.17977612844862978, -0.05288668218310507]","[-107.3972646416777, 0.7536656933422177]","[0.5042751201522535, 0.45700220652958107, 0.5134556624222826, 0.5199999951303652, 0.5500000048326464, 0.7030253103681956, 0.4499999951169917]"
2910.0,"[51.276253087492215, 4.221047405974052, -149.1031661409012, 0.7365946727117241, -0.18814923105290338, -0.12292747954751203]","[-106.72257417223021, 0.7602445955171866]","[0.5045780157791607, 0.4570355514666156, 0.5138925994587997, 0.9999999951294104, 1.000000004870589, 0.9999999951182863, -4.881713049671127e-09]"
2915.0,"[51.2762202090127, 4.221031626614197, -149.98858594160222, 0.7411100814176966, -0.201099360803866, -0.23384628750510147]","[-104.98738555153628, 0.7679095686958644]","[0.5074168754154834, 0.45734810166366907, 0.5148223366781723, 0.946666661796077, 0.950000004870589, 0.9499999951182863, 0.04999999511828692]"
2920.0,"[51.27618690021987, 4.221016852576877, -151.14707637934973, 0.745785492294368, -0.19013648328590593, -0.20723701514857215]","[-104.5534971000336, 0.7696413988300553]","[0.5080187347747633, 0.45741437256645195, 0.5141540718509139, 0.9356011668779166, 0.45000000487058883, 0.5704027280193626, 0.5499999951182871]"
2925.0,"[51.27615357366294, 4.221001958238422, -151.92374361280022, 0.7502495410090599, -0.1677215166688789, -0.06913887650087192]","[-105.24644325877041, 0.7687684182756301]","[0.5062980758871568, 0.45722494051336937, 0.5127254220009871, 0.9466666618022973, -4.466501375104721e-09, 0.9499999951190854, 1.0000000031501028]"
2930.0,"[51.27612060690636, 4.220985614899318, -152.02760095362487, 0.7541408243596978, -0.14416570614932037, 0.01495840706489126]","[-107.02829212517206, 0.7677969352605263]","[0.5020847320197769, 0.4567610660100049, 0.5109265422902682, 0.5731251198000074, 0.04999999553349859, 0.549999995119085, 0.9500000031501028]"
2935.0,"[51.276087893741675, 4.220968011685932, -151.87076853945172, 0.7571608223781301, -0.13201854438163355, 0.03669780652691299]","[-108.18008042356944, 0.7685840272897764]","[0.4986156635786688, 0.45637912851502677, 0.5100173989704662, 0.9999999951289424, 0.5499999955334988, 0.999999995117857, 0.4500000031501027]"
2940.0,"[51.2760551802561, 4.220949961699293, -151.86885470865778, 0.7595181388719837, -0.14113647922845388, -0.06682211449631825]","[-107.75740873842943, 0.7725201026799017]","[0.49796844882344793, 0.45630786618244845, 0.510551273130146, 0.9999999951282029, 1.0000000048717965, 0.9999999951171769, -4.882822400377661e-09]"
2945.0,"[51.276022010205104, 4.2209329940326255, -152.49960353125726, 0.7616940919834281, -0.15721424505159512, -0.1902658915118873]","[-106.01711846250312, 0.7777494510506594]","[0.500273683444836, 0.45656166301763673, 0.5117467344899392, 0.9466666617948696, 1.000000004628037, 0.9499999951171768, -4.66066732826168e-09]"
2950.0,"[51.27598837005639, 4.220917413274397, -153.53599972350494, 0.7640961556642404, -0.15890956845227328, -0.21230901415870163]","[-104.7970992063582, 0.7804455048538359]","[0.5019313123393763, 0.4567441663123381, 0.5119509172007947, 0.6646729036481205, 0.9500000046280369, 0.6487900474884817, 0.04999999533933264]"
2955.0,"[51.27595455714664, 4.220902424768675, -154.56408545968256, 0.7665904421232783, -0.1480048770464225, -0.18363948029207913]","[-104.5179815830595, 0.7807473020025685]","[0.5018533772400687, 0.4567355917356671, 0.5112024751379081, 0.9288715637621711, 0.4500000046280368, 0.7071967276497639, 0.5499999953393327]"
2960.0,"[51.2759207874132, 4.220887281982996, -155.22826710429112, 0.7688960528588868, -0.1251143632751147, -0.051313846624835104]","[-105.32412194179676, 0.7790088215159784]","[0.4997896836710039, 0.45650839049960557, 0.5096908837462973, 0.9466666618001924, 0.050000004628036734, 0.9199617732139339, 1.000000002922401]"
2965.0,"[51.275887422175366, 4.220870599198882, -155.30524912445568, 0.7707110140698965, -0.09788273568374536, 0.005828097363218136]","[-107.28999115303168, 0.7769018581221068]","[0.4954674941741247, 0.45603253107474195, 0.5076341218611373, 0.5199999951335255, 0.5500000046280369, 0.5199617732139336, 0.950000002922401]"
2970.0,"[51.275854533980066, 4.2208520924846615, -155.28803286293677, 0.7717422021507183, -0.06432524178182801, -0.02080011425769311]","[-109.69881573676457, 0.7744183386973289]","[0.49007104987168065, 0.4554383951991456, 0.5052325080480998, 0.9999999951275311, 1.0000000048724682, 0.9999999951165598, 0.45000000292240083]"
2975.0,"[51.27582207908444, 4.220832061091722, -155.6256041190256, 0.771956999836415, -0.06405086048631435, -0.13320905261268087]","[-109.85272433291956, 0.7746096580378249]","[0.48843045526989115, 0.45525776768229786, 0.5047937091850002, 0.9999999951263808, 1.0000000048736184, 0.9999999951155015, -4.884497885525109e-09]"
2980.0,"[51.27578922416365, 4.22081348781367, -156.54825320139653, 0.771987353292597, -0.08377309718856252, -0.2405953159242544]","[-107.46888632389171, 0.7765194173079469]","[0.4915372270606719, 0.4555998160135519, 0.506345975509492, 0.9999999951305448, 1.0000000048694544, 0.9499999951155015, -4.851224184270515e-09]"
2985.0,"[51.27575590368345, 4.220796783335165, -157.90709266152112, 0.7724659184963719, -0.08836735129808275, -0.3033730798519193]","[-105.72712568640253, 0.7775039446934545]","[0.4936606583585019, 0.4558336035065241, 0.5067557059739202, 0.9466666617972115, 0.9500000048694545, 0.8358385178349403, 0.049999995148775865]"
2990.0,"[51.27572230100955, 4.220781415554404, -159.35126405117092, 0.7732168307023464, -0.08236470362487618, -0.2548624506116838]","[-104.63771507158901, 0.7775912883286403]","[0.49457045588658916, 0.4559337741826989, 0.5063595974847624, 0.8368516201411896, 0.4500000048694543, 0.7020743292050897, 0.5499999951487761]"
2995.0,"[51.27568863325305, 4.220766498623883, -160.33415664576205, 0.7740263161396614, -0.06165493818744792, -0.10446607498062989]","[-104.95829294029231, 0.7764779903381893]","[0.49331597388435244, 0.4557956621675298, 0.5049497044547632, 0.9466666617938525, -3.339317235427432e-09, 0.9499999951162047, 1.0000000046467488]"
3000.0,"[51.27565519731247, 4.220750612184001, -160.60318805169686, 0.7745808491950733, -0.04304212795291954, -0.014097072153646526]","[-106.1035103174479, 0.7757758160180532]","[0.4909659067481207, 0.4555369251427325, 0.5034454579085172, 0.5199999951271855, 0.04999999666068281, 0.6357801289758264, 0.9500000046467488]"
3005.0,"[51.27562196572189, 4.220733791293856, -160.5755172487541, 0.7747562256924931, -0.03332018648003509, 0.014032283102838237]","[-106.96326136343694, 0.7754724005896932]","[0.48900881623664605, 0.4553214518716683, 0.5025696792863437, 0.9999999951265716, 0.549999996660683, 0.9999999951156772, 0.45000000464674866]"
3010.0,"[51.275588719838645, 4.220717021046811, -160.6736185163603, 0.7746690131314574, -0.04810490459457805, -0.0833203968848484]","[-105.97835395855928, 0.7761611699589974]","[0.48966706633965507, 0.4553939226949759, 0.5035394930494588, 0.9999999951261543, 1.000000004873845, 0.9999999951152932, -4.884706210945516e-09]"
3015.0,"[51.27555510471079, 4.220701927113785, -161.37398828760396, 0.7747113063536546, -0.06938140777736132, -0.20140419175740085]","[-103.73353504159867, 0.7778119232419586]","[0.4920665178729037, 0.4556580961738237, 0.5051986341534423, 0.9999999951263335, 0.9500000048738451, 0.9999999951154215, 0.04999999511529376]"
3020.0,"[51.27552111806314, 4.220688677855212, -162.4371993211393, 0.7750896888530581, -0.07189488728284757, -0.1971026270652677]","[-102.29711430007193, 0.7784169195127658]","[0.49311201560306195, 0.4557732037034524, 0.5055856287429008, 0.9999999951268456, 0.45000000487384495, 0.999999995115892, 0.549999995115294]"
3025.0,"[51.27548710239893, 4.2206757171021945, -163.15080967311434, 0.7755596303637284, -0.04965595563497956, -0.05603981175172813]","[-103.00073180991276, 0.7771476398857209]","[0.49142475053492873, 0.4555874419275675, 0.50405589008749, 0.9999999951270689, -4.872930392529895e-09, 0.999999995116097, 1.0000000048839024]"
3030.0,"[51.275453392470624, 4.2206612513184405, -163.06974923129036, 0.7757268236329181, -0.02155891566002336, 0.09632436528426036]","[-105.1018573851033, 0.7760263473285249]","[0.48839503580244314, 0.455253875995844, 0.5018764675935893, 0.9999999951267088, -4.873290659901386e-09, 0.9999999951157662, 1.0000000048842332]"
3035.0,"[51.275420121545054, 4.220644606853105, -162.3182713702979, 0.7754258979540096, 0.0029053093245857164, 0.20851779704818937]","[-107.64328523706978, 0.7754313406356836]","[0.48485011783532517, 0.4548635824432724, 0.499934812430026, 0.9999999951260234, 0.049999995126709385, 0.9999999951151728, 0.9500000048842331]"
3040.0,"[51.275387312905245, 4.2206258907233245, -161.2298555488342, 0.7746311003158025, 0.008463218155190915, 0.19983237883175356]","[-109.33906084591429, 0.774677331305114]","[0.48197627164332324, 0.4545471721326116, 0.4992845146671281, 0.9999999951252677, 0.5499999951267095, 0.9999999951144776, 0.450000004884233]"
3045.0,"[51.27535465543122, 4.220606713342388, -160.5107438078592, 0.7735014975984935, -0.010925038681429366, 0.05522366325259448]","[-108.8465461769577, 0.7735786471053238]","[0.48184521281608994, 0.4545327426137446, 0.5006437295355339, 0.999999995124655, 1.0000000048753444, 0.9999999951139137, -4.886085742355257e-09]"
3050.0,"[51.27532174092579, 4.2205888638888425, -160.60298395067124, 0.7724468865995415, -0.03638079528215137, -0.10020686317176469]","[-106.92073642543828, 0.7733031455274748]","[0.48389096570571943, 0.4547579769475742, 0.5026615117330367, 0.9999999951246271, 1.000000004875372, 0.999999995113888, -4.886111436088113e-09]"
3055.0,"[51.27528841538386, 4.220573032695776, -161.3797473955724, 0.7717597367841352, -0.05816286195735563, -0.21346903169840847]","[-104.53327045515803, 0.7739483250399785]","[0.48660462744382177, 0.455056745712426, 0.5043993165537235, 0.9466666617912938, 0.9500000048753723, 0.949999995113888, 0.04999999511388853]"
3060.0,"[51.27525474155921, 4.220559058173395, -162.44521311073794, 0.7714857282180829, -0.059834498420887935, -0.19198651090211713]","[-103.1581368356982, 0.773802556241232]","[0.48771259351224716, 0.45517873150888216, 0.5047079636249611, 0.791317488884493, 0.4500000048753721, 0.8746898566923409, 0.5499999951138886]"
3065.0,"[51.27522105849511, 4.220545372447218, -163.14207932959496, 0.7713486323758724, -0.03809184281135834, -0.053303101760811704]","[-103.8482131432353, 0.7722886126034062]","[0.486170155419697, 0.45500891415975686, 0.5031962044188911, 0.9999999951259161, -4.874083359140968e-09, 0.9999999951150381, 1.0000000048849613]"
3070.0,"[51.27518769647367, 4.2205302224795105, -163.04791093191608, 0.7709680417533173, -0.010567407009587023, 0.09655707591302443]","[-105.92525249848886, 0.7710404603494236]","[0.48321955769705105, 0.454684057529136, 0.5010384543388653, 0.9466666617925826, 0.049999995125916685, 0.9499999951150381, 0.9999999971566135]"
3075.0,"[51.275154770133064, 4.220513047893868, -162.46341824398965, 0.7701755163048464, 0.009061973633882782, 0.12007647947188423]","[-108.01831894391808, 0.7702288265714143]","[0.4802115460538533, 0.4543528761476614, 0.4994239526445448, 0.8779308893209048, 0.5499999951259168, 0.5499999951150377, 0.9499999971566137]"
3080.0,"[51.27512233176452, 4.220493787719009, -161.97116935782688, 0.7689706505693367, 0.0407645768208712, 0.05481998727237576]","[-110.83124508761085, 0.7700503958575786]","[0.47575667805122107, 0.45386239194305894, 0.49696323662067876, 0.9999999951242788, 1.0000000048757205, 0.9999999951135675, 0.4499999971566135]"
3085.0,"[51.27509030492297, 4.220472965262331, -161.9803916979529, 0.7672469216448929, 0.03350619378325869, -0.07867664221666226]","[-110.76895390541092, 0.7679781922655134]","[0.47494018517492104, 0.45377249649873735, 0.4970912669890379, 0.999999995123329, 1.0000000048766704, 0.9999999951126933, -4.887306194665899e-09]"
